"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 2",2074,3,0,"Sep 2019",683210
"Neighborhood 2",2474,2,0,"Sep 2019",735645
"Neighborhood 1",1579,1,0,"Sep 2019",624559
"Neighborhood 1",1481,2,0,"Sep 2019",687658
"Neighborhood 2",2347,2,0,"Sep 2019",607144
"Neighborhood 2",2270,4,1,"Sep 2019",564616
"Neighborhood 2",2297,2,0,"Sep 2019",704227
"Neighborhood 2",2264,2,1,"Sep 2019",680741
"Neighborhood 1",1648,2,0,"Sep 2019",638704
"Neighborhood 1",1727,1,0,"Sep 2019",660174
"Neighborhood 2",2046,2,1,"Sep 2019",632299
"Neighborhood 2",2676,2,0,"Sep 2019",734717
"Neighborhood 1",1659,1,0,"Sep 2019",491445
"Neighborhood 1",1651,1,0,"Sep 2019",651317
"Neighborhood 2",2287,2,1,"Sep 2019",703669
"Neighborhood 1",1437,1,0,"Sep 2019",389757
"Neighborhood 1",1485,1,0,"Sep 2019",397320
"Neighborhood 1",1315,1,0,"Sep 2019",733665
"Neighborhood 1",1747,1,0,"Sep 2019",486017
"Neighborhood 1",1537,1,0,"Sep 2019",444708
"Neighborhood 1",1668,1,0,"Sep 2019",533976
"Neighborhood 2",2176,2,0,"Sep 2019",790918
"Neighborhood 2",2668,2,0,"Sep 2019",660908
"Neighborhood 2",2071,2,0,"Sep 2019",625527
"Neighborhood 1",1634,1,0,"Sep 2019",594844
"Neighborhood 1",1227,1,0,"Sep 2019",271726
"Neighborhood 1",1633,1,1,"Sep 2019",458623
"Neighborhood 2",2276,3,0,"Sep 2019",716697
"Neighborhood 1",1645,1,0,"Sep 2019",570807
"Neighborhood 2",2327,2,0,"Sep 2019",732171
"Neighborhood 1",1559,1,0,"Sep 2019",548510
"Neighborhood 1",1313,3,0,"Sep 2019",716417
"Neighborhood 2",2282,2,0,"Sep 2019",714042
"Neighborhood 2",2314,2,1,"Sep 2019",797465
"Neighborhood 1",1750,3,0,"Sep 2019",754393
"Neighborhood 1",1796,1,0,"Sep 2019",564808
"Neighborhood 2",2195,2,0,"Sep 2019",780905
"Neighborhood 2",2121,3,1,"Sep 2019",887437
"Neighborhood 2",2187,2,0,"Sep 2019",618917
"Neighborhood 2",2435,1,0,"Sep 2019",694094
"Neighborhood 1",1718,1,0,"Sep 2019",481790
"Neighborhood 2",2062,2,0,"Sep 2019",649594
"Neighborhood 1",1437,1,0,"Sep 2019",607181
"Neighborhood 2",2017,1,0,"Sep 2019",644277
"Neighborhood 1",1874,1,0,"Sep 2019",540417
"Neighborhood 2",2061,2,0,"Sep 2019",633627
"Neighborhood 1",1555,2,0,"Sep 2019",650095
"Neighborhood 2",2428,3,0,"Sep 2019",823380
"Neighborhood 1",1374,1,0,"Sep 2019",595735
"Neighborhood 1",1684,1,0,"Sep 2019",393818
"Neighborhood 1",1542,1,0,"Sep 2019",370479
"Neighborhood 2",2097,3,0,"Sep 2019",640627
"Neighborhood 2",2368,2,0,"Sep 2019",562340
"Neighborhood 2",2445,2,0,"Sep 2019",847848
"Neighborhood 1",1442,1,0,"Sep 2019",573061
"Neighborhood 2",2336,2,0,"Sep 2019",775241
"Neighborhood 1",1378,3,0,"Sep 2019",583154
"Neighborhood 1",1409,3,0,"Sep 2019",751369
"Neighborhood 1",1772,1,0,"Sep 2019",370219
"Neighborhood 2",2324,2,0,"Sep 2019",725172
"Neighborhood 1",1205,1,0,"Sep 2019",412547
"Neighborhood 2",2192,2,0,"Sep 2019",625200
"Neighborhood 2",2365,2,0,"Sep 2019",744101
"Neighborhood 1",1521,3,0,"Sep 2019",596791
"Neighborhood 1",1540,1,0,"Sep 2019",692159
"Neighborhood 2",2574,2,0,"Sep 2019",610237
"Neighborhood 1",1412,1,0,"Sep 2019",614430
"Neighborhood 1",1351,2,0,"Sep 2019",659582
"Neighborhood 1",1648,1,0,"Sep 2019",472625
"Neighborhood 1",1595,2,0,"Sep 2019",449362
"Neighborhood 1",1549,1,1,"Sep 2019",637402
"Neighborhood 1",1553,1,0,"Sep 2019",370180
"Neighborhood 1",1829,1,0,"Sep 2019",670773
"Neighborhood 1",1697,1,0,"Sep 2019",648855
"Neighborhood 2",2189,2,0,"Sep 2019",719827
"Neighborhood 2",2382,3,0,"Sep 2019",765445
"Neighborhood 2",2156,2,1,"Sep 2019",872802
"Neighborhood 1",1431,1,1,"Sep 2019",558589
"Neighborhood 1",1470,2,0,"Sep 2019",590558
"Neighborhood 1",1445,1,0,"Sep 2019",598172
"Neighborhood 1",1746,1,0,"Sep 2019",444239
"Neighborhood 1",1419,1,1,"Sep 2019",684195
"Neighborhood 2",2274,2,0,"Sep 2019",699642
"Neighborhood 2",2451,2,0,"Sep 2019",380773
"Neighborhood 1",1282,1,0,"Sep 2019",386475
"Neighborhood 2",2332,3,0,"Sep 2019",731417
"Neighborhood 1",1617,1,0,"Sep 2019",565934
"Neighborhood 1",1694,1,0,"Sep 2019",614026
"Neighborhood 2",2097,2,0,"Sep 2019",622773
"Neighborhood 1",1637,1,0,"Sep 2019",675572
"Neighborhood 1",1709,1,1,"Sep 2019",560229
"Neighborhood 1",1533,1,0,"Sep 2019",543812
"Neighborhood 2",2472,2,0,"Sep 2019",688006
"Neighborhood 1",1572,1,0,"Sep 2019",678391
"Neighborhood 2",2058,3,0,"Sep 2019",759967
"Neighborhood 1",1721,2,0,"Sep 2019",487811
"Neighborhood 1",1643,1,0,"Sep 2019",484486
"Neighborhood 1",1363,1,0,"Sep 2019",551079
"Neighborhood 2",2129,1,1,"Sep 2019",693780
"Neighborhood 1",1658,1,0,"Sep 2019",493996
"Neighborhood 1",1765,1,0,"Sep 2019",550683
"Neighborhood 2",2108,2,1,"Sep 2019",696300
"Neighborhood 1",1901,2,0,"Sep 2019",405303
"Neighborhood 1",1757,1,0,"Sep 2019",556887
"Neighborhood 2",2086,3,0,"Sep 2019",848589
"Neighborhood 2",2421,2,0,"Sep 2019",682426
"Neighborhood 2",2050,2,0,"Sep 2019",785859
"Neighborhood 1",1523,1,0,"Sep 2019",715670
"Neighborhood 1",1687,1,0,"Sep 2019",435385
"Neighborhood 1",1767,1,0,"Sep 2019",339104
"Neighborhood 1",1696,2,0,"Sep 2019",554298
"Neighborhood 1",1631,1,0,"Sep 2019",601297
"Neighborhood 1",1701,2,0,"Sep 2019",635500
"Neighborhood 1",1449,1,0,"Sep 2019",272305
"Neighborhood 1",1882,1,0,"Sep 2019",550756
"Neighborhood 2",2463,3,0,"Sep 2019",818145
"Neighborhood 1",1640,2,0,"Sep 2019",656168
"Neighborhood 1",1363,2,1,"Sep 2019",678074
"Neighborhood 1",1432,1,0,"Sep 2019",535808
"Neighborhood 1",1296,1,0,"Sep 2019",690991
"Neighborhood 2",2093,2,0,"Sep 2019",690250
"Neighborhood 1",1830,1,0,"Sep 2019",673713
"Neighborhood 1",1861,1,1,"Sep 2019",527872
"Neighborhood 1",1220,1,0,"Sep 2019",581811
"Neighborhood 2",2023,2,0,"Sep 2019",660760
"Neighborhood 2",2056,2,0,"Sep 2019",554334
"Neighborhood 1",1805,1,0,"Sep 2019",569264
"Neighborhood 1",1949,1,0,"Sep 2019",320704
"Neighborhood 2",2170,2,0,"Sep 2019",618758
"Neighborhood 1",1590,2,1,"Sep 2019",690955
"Neighborhood 1",1530,1,0,"Sep 2019",517188
"Neighborhood 1",1439,1,0,"Sep 2019",427640
"Neighborhood 1",1775,1,0,"Sep 2019",467645
"Neighborhood 1",1810,1,0,"Sep 2019",683010
"Neighborhood 2",2162,3,0,"Sep 2019",855166
"Neighborhood 1",1492,1,0,"Sep 2019",426901
"Neighborhood 1",1300,2,0,"Sep 2019",488052
"Neighborhood 1",1735,1,0,"Sep 2019",546006
"Neighborhood 1",1526,1,0,"Sep 2019",625729
"Neighborhood 1",1484,3,0,"Sep 2019",556452
"Neighborhood 2",2004,1,0,"Sep 2019",664084
"Neighborhood 1",1549,2,0,"Sep 2019",485611
"Neighborhood 2",2131,2,0,"Sep 2019",571879
"Neighborhood 2",2005,2,1,"Sep 2019",678664
"Neighborhood 2",2055,3,0,"Sep 2019",456097
"Neighborhood 1",1407,3,0,"Sep 2019",738165
"Neighborhood 1",1510,1,0,"Sep 2019",604377
"Neighborhood 2",2462,2,1,"Sep 2019",792670
"Neighborhood 1",2118,1,0,"Sep 2019",444320
"Neighborhood 2",2136,2,1,"Sep 2019",558236
"Neighborhood 1",1700,2,0,"Sep 2019",667656
"Neighborhood 2",2205,3,0,"Sep 2019",650547
"Neighborhood 1",1407,1,0,"Sep 2019",608139
"Neighborhood 2",2378,2,0,"Sep 2019",716564
"Neighborhood 2",2155,2,0,"Sep 2019",722635
"Neighborhood 2",2161,2,0,"Sep 2019",648080
"Neighborhood 2",2152,3,1,"Sep 2019",538701
"Neighborhood 1",1600,1,0,"Sep 2019",708293
"Neighborhood 2",2013,2,0,"Sep 2019",815033
"Neighborhood 2",2504,3,0,"Sep 2019",610345
"Neighborhood 1",1273,2,0,"Sep 2019",532900
"Neighborhood 1",1241,1,0,"Sep 2019",454987
"Neighborhood 1",1322,1,0,"Sep 2019",296922
"Neighborhood 2",2182,2,0,"Sep 2019",668353
"Neighborhood 1",1368,1,0,"Sep 2019",615815
"Neighborhood 1",1446,1,0,"Sep 2019",724947
"Neighborhood 2",2200,2,0,"Sep 2019",718396
"Neighborhood 1",1546,3,0,"Sep 2019",458429
"Neighborhood 1",1640,1,0,"Sep 2019",697678
"Neighborhood 1",1757,2,0,"Sep 2019",501400
"Neighborhood 1",1228,1,0,"Sep 2019",497396
"Neighborhood 2",2268,3,0,"Sep 2019",637057
"Neighborhood 2",2215,2,0,"Sep 2019",610015
"Neighborhood 2",2466,2,0,"Sep 2019",663684
"Neighborhood 1",1513,1,1,"Sep 2019",376353
"Neighborhood 2",2290,3,0,"Sep 2019",738775
"Neighborhood 1",1612,1,0,"Sep 2019",480356
"Neighborhood 1",1536,1,0,"Sep 2019",422153
"Neighborhood 1",1969,1,0,"Sep 2019",713182
"Neighborhood 2",2066,2,0,"Sep 2019",810288
"Neighborhood 1",1662,1,0,"Sep 2019",672023
"Neighborhood 2",2271,2,0,"Sep 2019",670872
"Neighborhood 1",1493,1,0,"Sep 2019",554530
"Neighborhood 1",1323,2,0,"Sep 2019",312987
"Neighborhood 2",2174,2,0,"Sep 2019",739806
"Neighborhood 1",1594,1,0,"Sep 2019",463291
"Neighborhood 1",1840,1,0,"Sep 2019",571224
"Neighborhood 1",1834,1,0,"Sep 2019",535562
"Neighborhood 2",2168,3,0,"Sep 2019",468332
"Neighborhood 2",2041,2,0,"Sep 2019",688775
"Neighborhood 1",1535,1,0,"Sep 2019",567660
"Neighborhood 2",2013,2,0,"Sep 2019",718475
"Neighborhood 2",2038,2,0,"Sep 2019",879692
"Neighborhood 2",2512,4,0,"Sep 2019",671617
"Neighborhood 1",1399,1,0,"Sep 2019",412036
"Neighborhood 1",1521,1,0,"Sep 2019",463179
"Neighborhood 2",2547,1,0,"Sep 2019",510997
"Neighborhood 2",2227,2,1,"Sep 2019",554502
"Neighborhood 2",2457,2,0,"Sep 2019",618083
"Neighborhood 2",2010,2,0,"Sep 2019",702353
"Neighborhood 1",1264,1,0,"Sep 2019",471190
"Neighborhood 2",2132,2,0,"Sep 2019",872886
"Neighborhood 1",1667,1,0,"Sep 2019",688501
"Neighborhood 1",1552,2,0,"Sep 2019",531377
"Neighborhood 1",1304,2,0,"Sep 2019",451981
"Neighborhood 1",1947,1,0,"Sep 2019",613215
"Neighborhood 1",1383,1,0,"Sep 2019",648779
"Neighborhood 1",1319,1,0,"Sep 2019",303297
"Neighborhood 1",1321,1,0,"Sep 2019",393296
"Neighborhood 1",1394,1,0,"Sep 2019",556673
"Neighborhood 2",2279,3,0,"Sep 2019",701788
"Neighborhood 2",2534,2,0,"Sep 2019",862997
"Neighborhood 2",2081,2,0,"Sep 2019",643603
"Neighborhood 2",2498,2,0,"Sep 2019",720277
"Neighborhood 1",1552,2,0,"Sep 2019",561732
"Neighborhood 1",1456,2,0,"Sep 2019",449708
"Neighborhood 1",1808,1,0,"Sep 2019",635707
"Neighborhood 1",1251,1,0,"Sep 2019",408373
"Neighborhood 2",2245,4,0,"Sep 2019",632696
"Neighborhood 1",1751,1,0,"Sep 2019",610595
"Neighborhood 1",1451,1,0,"Sep 2019",512658
"Neighborhood 1",1375,3,0,"Sep 2019",585786
"Neighborhood 1",1297,1,0,"Sep 2019",679052
"Neighborhood 2",2140,3,0,"Sep 2019",752965
"Neighborhood 2",2153,2,0,"Sep 2019",688094
"Neighborhood 1",1490,1,0,"Sep 2019",495628
"Neighborhood 2",2496,3,0,"Sep 2019",709279
"Neighborhood 1",1320,1,0,"Sep 2019",430375
"Neighborhood 1",1314,1,0,"Sep 2019",546675
"Neighborhood 1",1750,1,0,"Sep 2019",745174
"Neighborhood 1",1860,1,0,"Sep 2019",478148
"Neighborhood 1",1374,2,0,"Sep 2019",570877
"Neighborhood 1",1462,1,0,"Sep 2019",447332
"Neighborhood 1",1251,1,0,"Sep 2019",634483
"Neighborhood 2",2418,2,0,"Sep 2019",708308
"Neighborhood 1",1461,1,0,"Sep 2019",587846
"Neighborhood 1",1586,1,0,"Sep 2019",745264
"Neighborhood 2",2440,2,0,"Sep 2019",704191
"Neighborhood 1",1529,1,0,"Sep 2019",356550
"Neighborhood 1",1449,1,0,"Sep 2019",322877
"Neighborhood 1",1356,1,0,"Sep 2019",564961
"Neighborhood 1",1529,1,0,"Sep 2019",736500
"Neighborhood 2",2236,2,0,"Sep 2019",590499
"Neighborhood 1",1343,1,0,"Sep 2019",501172
"Neighborhood 2",2197,2,0,"Sep 2019",752098
"Neighborhood 1",1658,1,0,"Sep 2019",359595
"Neighborhood 1",1351,1,0,"Sep 2019",406427
"Neighborhood 1",1805,2,0,"Sep 2019",363569
"Neighborhood 1",1873,1,0,"Sep 2019",552801
"Neighborhood 1",1613,1,0,"Sep 2019",581946
"Neighborhood 2",2309,2,0,"Sep 2019",500686
"Neighborhood 1",1428,1,0,"Sep 2019",723395
"Neighborhood 1",1383,1,0,"Sep 2019",461150
"Neighborhood 1",1622,1,0,"Sep 2019",628533
"Neighborhood 1",1606,1,0,"Sep 2019",455311
"Neighborhood 2",2152,2,0,"Sep 2019",703496
"Neighborhood 1",1431,2,0,"Sep 2019",414351
"Neighborhood 2",2331,2,0,"Sep 2019",803195
"Neighborhood 2",2417,2,0,"Sep 2019",706562
"Neighborhood 2",2401,3,0,"Sep 2019",774770
"Neighborhood 1",1365,3,0,"Sep 2019",455466
"Neighborhood 1",1440,1,0,"Sep 2019",665699
"Neighborhood 2",2417,2,1,"Sep 2019",775360
"Neighborhood 2",2334,2,0,"Sep 2019",705219
"Neighborhood 2",2228,2,0,"Sep 2019",754420
"Neighborhood 1",1386,1,0,"Sep 2019",516304
"Neighborhood 2",2399,2,1,"Sep 2019",651485
"Neighborhood 2",2151,2,0,"Sep 2019",755072
"Neighborhood 2",2221,3,0,"Sep 2019",597327
"Neighborhood 2",2334,2,0,"Sep 2019",782355
"Neighborhood 1",1737,1,1,"Sep 2019",478236
"Neighborhood 1",1245,1,0,"Sep 2019",351000
"Neighborhood 1",1365,1,0,"Sep 2019",626914
"Neighborhood 2",2034,2,0,"Sep 2019",704687
"Neighborhood 2",2063,1,0,"Sep 2019",530449
"Neighborhood 2",2204,2,0,"Sep 2019",675301
"Neighborhood 2",2267,2,0,"Sep 2019",869420
"Neighborhood 2",2287,3,0,"Sep 2019",731683
"Neighborhood 2",2503,2,0,"Sep 2019",456779
"Neighborhood 2",2597,2,1,"Sep 2019",774130
"Neighborhood 2",2130,2,0,"Sep 2019",850612
"Neighborhood 2",2160,2,0,"Sep 2019",760672
"Neighborhood 1",1416,1,0,"Sep 2019",608765
"Neighborhood 1",1249,1,0,"Sep 2019",620513
"Neighborhood 2",2565,2,0,"Sep 2019",690882
"Neighborhood 2",2513,2,1,"Sep 2019",558802
"Neighborhood 1",1340,1,0,"Sep 2019",460242
"Neighborhood 2",2321,2,1,"Sep 2019",788582
"Neighborhood 1",1728,2,0,"Sep 2019",450364
"Neighborhood 2",2260,2,0,"Sep 2019",659757
"Neighborhood 1",1647,1,0,"Sep 2019",380945
"Neighborhood 2",2064,2,0,"Sep 2019",910414
"Neighborhood 2",2504,2,1,"Sep 2019",841599
"Neighborhood 1",1817,2,0,"Sep 2019",470224
"Neighborhood 1",1721,1,0,"Sep 2019",405594
"Neighborhood 1",1303,1,1,"Sep 2019",450791
"Neighborhood 2",2579,3,0,"Sep 2019",586278
"Neighborhood 1",1667,1,0,"Sep 2019",612479
"Neighborhood 2",2097,3,0,"Sep 2019",699478
"Neighborhood 2",2143,2,0,"Sep 2019",531884
"Neighborhood 2",2326,2,1,"Sep 2019",620483
"Neighborhood 1",1764,1,1,"Sep 2019",497989
"Neighborhood 2",2077,2,0,"Sep 2019",831506
"Neighborhood 1",1807,2,0,"Sep 2019",693152
"Neighborhood 2",2419,3,0,"Sep 2019",594775
"Neighborhood 2",2013,2,0,"Sep 2019",608468
"Neighborhood 1",1495,1,0,"Sep 2019",690824
"Neighborhood 1",1378,1,0,"Sep 2019",475423
"Neighborhood 2",2036,2,0,"Sep 2019",744071
"Neighborhood 1",1522,1,0,"Sep 2019",740116
"Neighborhood 1",1577,1,0,"Sep 2019",459584
"Neighborhood 1",1310,2,0,"Sep 2019",615084
"Neighborhood 2",2188,2,0,"Sep 2019",504643
"Neighborhood 1",1758,1,0,"Sep 2019",635820
"Neighborhood 2",2279,2,0,"Sep 2019",713345
"Neighborhood 1",1672,1,0,"Sep 2019",485074
"Neighborhood 2",2307,2,1,"Sep 2019",689711
"Neighborhood 2",2484,2,0,"Sep 2019",603006
"Neighborhood 1",1697,2,0,"Sep 2019",423837
"Neighborhood 2",2361,2,0,"Sep 2019",741709
"Neighborhood 1",1437,1,0,"Sep 2019",543311
"Neighborhood 2",2410,4,0,"Sep 2019",880805
"Neighborhood 2",2224,2,0,"Sep 2019",757986
"Neighborhood 2",2429,2,0,"Sep 2019",808156
"Neighborhood 1",1506,1,0,"Sep 2019",320310
"Neighborhood 2",2833,2,1,"Sep 2019",687379
"Neighborhood 1",1658,1,0,"Sep 2019",585752
"Neighborhood 1",1568,3,0,"Sep 2019",567485
"Neighborhood 2",2431,2,0,"Sep 2019",580330
"Neighborhood 2",2379,2,0,"Sep 2019",620548
"Neighborhood 2",2201,2,1,"Sep 2019",857641
"Neighborhood 2",2685,2,0,"Sep 2019",736057
"Neighborhood 2",2223,2,0,"Sep 2019",749279
"Neighborhood 1",1689,1,0,"Sep 2019",582417
"Neighborhood 1",1614,2,0,"Sep 2019",526034
"Neighborhood 1",1552,2,0,"Sep 2019",642324
"Neighborhood 1",1454,1,0,"Sep 2019",384450
"Neighborhood 1",1562,1,0,"Sep 2019",427649
"Neighborhood 1",1321,3,1,"Sep 2019",747888
"Neighborhood 1",1671,1,0,"Sep 2019",518077
"Neighborhood 1",1690,1,0,"Sep 2019",621310
"Neighborhood 2",2213,4,0,"Sep 2019",424184
"Neighborhood 1",1521,1,0,"Sep 2019",535764
"Neighborhood 1",1291,2,0,"Sep 2019",548461
"Neighborhood 2",2439,2,0,"Sep 2019",636517
"Neighborhood 1",1642,1,0,"Sep 2019",527169
"Neighborhood 2",2417,2,0,"Sep 2019",616251
"Neighborhood 1",1535,3,0,"Sep 2019",616429
"Neighborhood 1",1288,1,0,"Sep 2019",507609
"Neighborhood 2",2236,3,0,"Sep 2019",688559
"Neighborhood 2",2302,2,0,"Sep 2019",688848
"Neighborhood 1",1364,1,0,"Sep 2019",342111
"Neighborhood 1",1297,1,0,"Sep 2019",293269
"Neighborhood 1",1967,1,0,"Sep 2019",414077
"Neighborhood 2",2171,2,0,"Sep 2019",758252
"Neighborhood 1",1266,2,0,"Sep 2019",538814
"Neighborhood 2",2035,2,1,"Sep 2019",597360
"Neighborhood 2",2219,2,0,"Sep 2019",645205
"Neighborhood 1",1720,1,0,"Sep 2019",469711
"Neighborhood 1",1736,3,0,"Sep 2019",427757
"Neighborhood 1",1618,1,0,"Sep 2019",542017
"Neighborhood 2",2307,2,0,"Sep 2019",785596
"Neighborhood 1",1715,1,0,"Sep 2019",662203
"Neighborhood 2",2233,3,0,"Sep 2019",767531
"Neighborhood 1",1727,1,0,"Sep 2019",551202
"Neighborhood 1",1652,1,0,"Sep 2019",457272
"Neighborhood 2",2165,2,0,"Sep 2019",717390
"Neighborhood 2",2466,3,1,"Sep 2019",851102
"Neighborhood 1",1529,3,0,"Sep 2019",596743
"Neighborhood 1",1713,1,0,"Sep 2019",637158
"Neighborhood 1",1415,1,0,"Sep 2019",537930
"Neighborhood 1",1425,1,0,"Sep 2019",561001
"Neighborhood 1",1290,1,0,"Sep 2019",543839
"Neighborhood 2",2200,2,0,"Sep 2019",604437
"Neighborhood 2",2070,2,0,"Sep 2019",745396
"Neighborhood 1",1242,1,0,"Sep 2019",513099
"Neighborhood 1",1605,1,1,"Sep 2019",662573
"Neighborhood 2",2041,2,0,"Sep 2019",671066
"Neighborhood 2",2145,3,0,"Sep 2019",750571
"Neighborhood 1",1484,1,0,"Sep 2019",555037
"Neighborhood 2",2199,3,0,"Sep 2019",570266
"Neighborhood 1",1285,1,0,"Sep 2019",457615
"Neighborhood 1",1586,1,0,"Sep 2019",701023
"Neighborhood 2",2312,2,0,"Sep 2019",668439
"Neighborhood 1",1460,1,0,"Sep 2019",604495
"Neighborhood 1",1357,3,0,"Sep 2019",629940
"Neighborhood 2",2427,2,1,"Sep 2019",453181
"Neighborhood 1",1439,3,0,"Sep 2019",389433
"Neighborhood 2",2300,2,0,"Sep 2019",810931
"Neighborhood 2",2280,2,0,"Sep 2019",671404
"Neighborhood 2",2196,2,0,"Sep 2019",510252
"Neighborhood 1",1448,3,0,"Sep 2019",436724
"Neighborhood 2",2381,2,1,"Sep 2019",612039
"Neighborhood 2",2310,1,1,"Sep 2019",794205
"Neighborhood 1",1508,2,0,"Sep 2019",531183
"Neighborhood 1",1513,1,0,"Sep 2019",740181
"Neighborhood 1",1611,1,0,"Sep 2019",599948
"Neighborhood 1",1477,1,0,"Sep 2019",623920
"Neighborhood 2",2089,3,1,"Sep 2019",434153
"Neighborhood 2",2069,3,1,"Sep 2019",851506
"Neighborhood 2",2221,2,0,"Sep 2019",579609
"Neighborhood 1",1386,1,0,"Sep 2019",481196
"Neighborhood 2",2288,2,0,"Sep 2019",742769
"Neighborhood 1",1555,3,0,"Sep 2019",684882
"Neighborhood 2",2311,3,1,"Sep 2019",696366
"Neighborhood 2",2279,2,0,"Sep 2019",873958
"Neighborhood 1",1333,1,0,"Sep 2019",639919
"Neighborhood 1",1467,2,1,"Sep 2019",512185
"Neighborhood 1",1606,1,0,"Sep 2019",443491
"Neighborhood 1",1399,1,0,"Sep 2019",598247
"Neighborhood 1",1746,2,0,"Sep 2019",772294
"Neighborhood 1",1341,2,0,"Sep 2019",389433
"Neighborhood 1",1536,1,0,"Sep 2019",534700
"Neighborhood 2",2112,2,0,"Sep 2019",629479
"Neighborhood 1",1326,1,0,"Sep 2019",452249
"Neighborhood 1",1223,3,0,"Sep 2019",438224
"Neighborhood 2",2226,2,0,"Sep 2019",794700
"Neighborhood 1",1397,1,0,"Sep 2019",338947
"Neighborhood 1",1724,1,0,"Sep 2019",383211
"Neighborhood 2",2255,3,0,"Sep 2019",603054
"Neighborhood 2",2024,2,0,"Sep 2019",476442
"Neighborhood 2",2028,1,0,"Sep 2019",778393
"Neighborhood 2",2392,3,0,"Sep 2019",944114
"Neighborhood 2",2185,2,0,"Sep 2019",733735
"Neighborhood 1",1469,1,0,"Sep 2019",433234
"Neighborhood 2",2137,2,1,"Sep 2019",811799
"Neighborhood 2",2383,2,1,"Sep 2019",597769
"Neighborhood 2",2464,3,0,"Sep 2019",650239
"Neighborhood 1",1429,1,0,"Sep 2019",213270
"Neighborhood 1",1747,2,0,"Sep 2019",523826
"Neighborhood 1",1651,1,0,"Sep 2019",555228
"Neighborhood 2",2173,2,0,"Sep 2019",616534
"Neighborhood 2",2671,3,0,"Sep 2019",574961
"Neighborhood 1",1684,1,0,"Sep 2019",435135
"Neighborhood 1",1634,1,0,"Sep 2019",500417
"Neighborhood 2",2048,3,0,"Sep 2019",803583
"Neighborhood 1",1567,1,0,"Sep 2019",661636
"Neighborhood 2",2043,2,0,"Sep 2019",776279
"Neighborhood 2",2275,3,0,"Sep 2019",718426
"Neighborhood 1",1431,1,0,"Sep 2019",679888
"Neighborhood 1",1585,1,0,"Sep 2019",490879
"Neighborhood 1",1255,1,0,"Sep 2019",516368
"Neighborhood 1",1492,2,0,"Sep 2019",670900
"Neighborhood 2",2108,2,0,"Sep 2019",878748
"Neighborhood 2",2285,2,0,"Sep 2019",727882
"Neighborhood 1",1581,1,0,"Sep 2019",652965
"Neighborhood 1",1586,1,0,"Sep 2019",405432
"Neighborhood 2",2199,2,0,"Sep 2019",649247
"Neighborhood 2",2138,2,0,"Sep 2019",698931
"Neighborhood 2",2262,3,0,"Sep 2019",651916
"Neighborhood 1",1493,2,0,"Sep 2019",479010
"Neighborhood 1",1202,1,0,"Sep 2019",484729
"Neighborhood 2",2003,2,0,"Sep 2019",632723
"Neighborhood 1",1567,1,0,"Sep 2019",486265
"Neighborhood 1",1667,1,0,"Sep 2019",533708
"Neighborhood 1",1774,1,0,"Sep 2019",419889
"Neighborhood 1",1249,1,0,"Sep 2019",549702
"Neighborhood 1",1504,1,0,"Sep 2019",525024
"Neighborhood 2",2275,2,0,"Sep 2019",590864
"Neighborhood 1",1562,1,0,"Sep 2019",697345
"Neighborhood 2",2075,2,0,"Sep 2019",641794
"Neighborhood 1",1645,1,0,"Sep 2019",490119
"Neighborhood 2",2231,2,0,"Sep 2019",873090
"Neighborhood 2",2554,2,1,"Sep 2019",715858
"Neighborhood 2",2027,3,0,"Sep 2019",599297
"Neighborhood 2",2047,2,0,"Sep 2019",806762
"Neighborhood 1",1493,2,0,"Sep 2019",571188
"Neighborhood 1",1534,1,0,"Sep 2019",434063
"Neighborhood 1",1591,1,1,"Sep 2019",518779
"Neighborhood 2",2150,2,0,"Sep 2019",767821
"Neighborhood 1",1543,1,0,"Sep 2019",460484
"Neighborhood 1",1492,1,0,"Sep 2019",520544
"Neighborhood 1",1556,1,1,"Sep 2019",491481
"Neighborhood 2",2054,1,1,"Sep 2019",717101
"Neighborhood 2",2238,2,1,"Sep 2019",908867
"Neighborhood 2",2270,2,0,"Sep 2019",567846
"Neighborhood 1",1684,1,0,"Sep 2019",498324
"Neighborhood 2",2058,2,0,"Sep 2019",824800
"Neighborhood 2",2229,2,0,"Sep 2019",664945
"Neighborhood 2",2146,2,0,"Sep 2019",578962
"Neighborhood 2",2081,2,0,"Sep 2019",721446
"Neighborhood 2",2420,4,0,"Sep 2019",808498
"Neighborhood 2",2442,2,1,"Sep 2019",648857
"Neighborhood 1",1333,1,0,"Sep 2019",606049
"Neighborhood 1",1726,3,0,"Sep 2019",512163
"Neighborhood 2",2237,2,0,"Sep 2019",751903
"Neighborhood 1",1310,1,0,"Sep 2019",517860
"Neighborhood 2",2371,2,0,"Sep 2019",793572
"Neighborhood 2",2251,2,0,"Sep 2019",826371
"Neighborhood 1",1778,1,0,"Sep 2019",670915
"Neighborhood 2",2392,4,0,"Sep 2019",623231
"Neighborhood 1",1441,1,0,"Sep 2019",685660
"Neighborhood 1",1601,2,0,"Sep 2019",518514
"Neighborhood 1",2081,1,0,"Sep 2019",439015
"Neighborhood 1",1506,1,0,"Sep 2019",586479
"Neighborhood 2",2390,2,0,"Sep 2019",678485
"Neighborhood 1",1329,1,0,"Sep 2019",438335
"Neighborhood 2",2202,2,0,"Sep 2019",520175
"Neighborhood 1",1651,3,0,"Sep 2019",670040
