"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 1",1462,1,0,"Sep 2019",535705
"Neighborhood 1",1551,1,0,"Sep 2019",687209
"Neighborhood 2",2608,2,0,"Sep 2019",501247
"Neighborhood 1",1454,1,0,"Sep 2019",627004
"Neighborhood 1",1896,1,0,"Sep 2019",759780
"Neighborhood 1",1614,1,0,"Sep 2019",500878
"Neighborhood 2",2023,2,0,"Sep 2019",562380
"Neighborhood 1",1507,1,0,"Sep 2019",585433
"Neighborhood 1",1559,1,0,"Sep 2019",238654
"Neighborhood 1",1713,1,1,"Sep 2019",516335
"Neighborhood 1",1263,2,0,"Sep 2019",547141
"Neighborhood 2",2647,3,0,"Sep 2019",946282
"Neighborhood 2",2711,3,1,"Sep 2019",546462
"Neighborhood 1",2261,1,0,"Sep 2019",568913
"Neighborhood 1",1828,3,0,"Sep 2019",657893
"Neighborhood 1",1686,2,0,"Sep 2019",336743
"Neighborhood 1",1701,1,0,"Sep 2019",415535
"Neighborhood 2",2344,2,0,"Sep 2019",533943
"Neighborhood 1",1729,1,0,"Sep 2019",738539
"Neighborhood 2",2646,2,0,"Sep 2019",781061
"Neighborhood 1",1542,1,0,"Sep 2019",460804
"Neighborhood 2",2679,3,0,"Sep 2019",421421
"Neighborhood 2",2178,2,0,"Sep 2019",635032
"Neighborhood 1",1972,2,0,"Sep 2019",396983
"Neighborhood 2",2161,2,0,"Sep 2019",561154
"Neighborhood 2",2257,2,0,"Sep 2019",556027
"Neighborhood 1",1761,1,0,"Sep 2019",402316
"Neighborhood 1",1961,1,0,"Sep 2019",321996
"Neighborhood 2",2816,4,0,"Sep 2019",539355
"Neighborhood 2",2054,2,0,"Sep 2019",546678
"Neighborhood 2",2736,2,0,"Sep 2019",629713
"Neighborhood 1",1780,1,0,"Sep 2019",438318
"Neighborhood 2",2381,3,1,"Sep 2019",725988
"Neighborhood 1",2138,1,0,"Sep 2019",496032
"Neighborhood 2",2635,2,0,"Sep 2019",670479
"Neighborhood 2",2901,4,0,"Sep 2019",755734
"Neighborhood 1",1585,1,0,"Sep 2019",365249
"Neighborhood 1",1972,1,0,"Sep 2019",566000
"Neighborhood 2",2181,2,0,"Sep 2019",724816
"Neighborhood 2",2444,2,1,"Sep 2019",579431
"Neighborhood 1",1633,1,0,"Sep 2019",381648
"Neighborhood 1",1413,3,0,"Sep 2019",617257
"Neighborhood 2",2406,1,0,"Sep 2019",743555
"Neighborhood 2",2706,3,0,"Sep 2019",619288
"Neighborhood 2",2503,3,0,"Sep 2019",674635
"Neighborhood 1",1651,2,0,"Sep 2019",521249
"Neighborhood 2",2518,2,1,"Sep 2019",956971
"Neighborhood 2",2311,2,0,"Sep 2019",641806
"Neighborhood 2",2135,2,0,"Sep 2019",425252
"Neighborhood 2",2603,2,0,"Sep 2019",728296
"Neighborhood 1",1794,1,0,"Sep 2019",505379
"Neighborhood 1",1549,3,0,"Sep 2019",465397
"Neighborhood 1",1720,1,0,"Sep 2019",502537
"Neighborhood 1",1835,2,0,"Sep 2019",460348
"Neighborhood 2",2433,3,1,"Sep 2019",691805
"Neighborhood 2",2546,2,0,"Sep 2019",583545
"Neighborhood 1",1714,1,0,"Sep 2019",617231
"Neighborhood 1",2268,1,0,"Sep 2019",642726
"Neighborhood 1",1641,1,0,"Sep 2019",608518
"Neighborhood 1",1479,1,0,"Sep 2019",459740
"Neighborhood 2",2250,3,1,"Sep 2019",604157
"Neighborhood 2",2645,2,0,"Sep 2019",613275
"Neighborhood 1",2031,2,0,"Sep 2019",507020
"Neighborhood 1",1533,1,0,"Sep 2019",495435
"Neighborhood 1",1604,1,0,"Sep 2019",285469
"Neighborhood 1",1802,1,0,"Sep 2019",489390
"Neighborhood 2",2173,3,1,"Sep 2019",848395
"Neighborhood 2",2354,2,0,"Sep 2019",532436
"Neighborhood 1",1645,3,0,"Sep 2019",441234
"Neighborhood 2",2646,2,0,"Sep 2019",756022
"Neighborhood 1",1926,1,1,"Sep 2019",494399
"Neighborhood 2",2361,3,0,"Sep 2019",495774
"Neighborhood 2",2671,2,0,"Sep 2019",564173
"Neighborhood 1",1897,1,0,"Sep 2019",518586
"Neighborhood 1",1517,1,0,"Sep 2019",387486
"Neighborhood 1",1889,2,0,"Sep 2019",597582
"Neighborhood 1",1527,1,0,"Sep 2019",426879
"Neighborhood 1",1680,1,0,"Sep 2019",641606
"Neighborhood 2",2574,3,0,"Sep 2019",640473
"Neighborhood 2",2419,2,0,"Sep 2019",770698
"Neighborhood 1",1704,1,0,"Sep 2019",609189
"Neighborhood 1",1757,2,0,"Sep 2019",492843
"Neighborhood 1",1610,1,0,"Sep 2019",483060
"Neighborhood 1",1601,1,0,"Sep 2019",468168
"Neighborhood 2",2532,2,1,"Sep 2019",636930
"Neighborhood 1",1848,1,0,"Sep 2019",488754
"Neighborhood 2",2103,2,0,"Sep 2019",709106
"Neighborhood 2",2648,2,0,"Sep 2019",685567
"Neighborhood 2",2341,2,0,"Sep 2019",696112
"Neighborhood 1",1777,1,1,"Sep 2019",474651
"Neighborhood 1",1792,1,0,"Sep 2019",329912
"Neighborhood 1",1787,1,0,"Sep 2019",540105
"Neighborhood 1",1732,1,0,"Sep 2019",652688
"Neighborhood 2",2630,2,0,"Sep 2019",499818
"Neighborhood 2",2146,3,0,"Sep 2019",554277
"Neighborhood 1",1568,1,0,"Sep 2019",498026
"Neighborhood 2",2278,2,1,"Sep 2019",582643
"Neighborhood 1",1353,1,1,"Sep 2019",558782
"Neighborhood 1",1525,1,1,"Sep 2019",454373
"Neighborhood 2",2403,3,0,"Sep 2019",639440
"Neighborhood 2",2349,2,1,"Sep 2019",488235
"Neighborhood 2",2400,2,0,"Sep 2019",499514
"Neighborhood 2",2638,2,0,"Sep 2019",728459
"Neighborhood 1",1943,1,0,"Sep 2019",440537
"Neighborhood 2",2457,2,0,"Sep 2019",811414
"Neighborhood 2",2308,2,0,"Sep 2019",550759
"Neighborhood 2",2303,2,0,"Sep 2019",639023
"Neighborhood 1",1400,2,0,"Sep 2019",392323
"Neighborhood 1",1579,2,0,"Sep 2019",532980
"Neighborhood 1",1933,3,0,"Sep 2019",472342
"Neighborhood 1",1573,3,0,"Sep 2019",609339
"Neighborhood 2",2521,3,0,"Sep 2019",730091
"Neighborhood 2",2446,2,0,"Sep 2019",472099
"Neighborhood 1",2047,1,0,"Sep 2019",623038
"Neighborhood 1",1667,1,0,"Sep 2019",349117
"Neighborhood 1",1804,1,1,"Sep 2019",445569
"Neighborhood 1",1676,1,1,"Sep 2019",436481
"Neighborhood 2",2382,1,0,"Sep 2019",821450
"Neighborhood 1",1760,1,0,"Sep 2019",320330
"Neighborhood 2",2075,2,0,"Sep 2019",706646
"Neighborhood 1",1824,2,0,"Sep 2019",372048
"Neighborhood 1",1873,1,0,"Sep 2019",554822
"Neighborhood 2",2355,2,0,"Sep 2019",559871
"Neighborhood 1",1579,1,0,"Sep 2019",579435
"Neighborhood 2",2291,2,1,"Sep 2019",774483
"Neighborhood 1",1699,1,0,"Sep 2019",449171
"Neighborhood 1",1835,1,0,"Sep 2019",384891
"Neighborhood 1",1983,1,0,"Sep 2019",598739
"Neighborhood 2",2067,2,0,"Sep 2019",608907
"Neighborhood 2",2303,1,0,"Sep 2019",685581
"Neighborhood 1",2252,2,0,"Sep 2019",576384
"Neighborhood 2",2472,2,0,"Sep 2019",765483
"Neighborhood 1",1603,1,0,"Sep 2019",371028
"Neighborhood 1",2192,1,0,"Sep 2019",386166
"Neighborhood 1",1772,1,0,"Sep 2019",727265
"Neighborhood 2",2569,2,0,"Sep 2019",544217
"Neighborhood 1",1872,1,0,"Sep 2019",400238
"Neighborhood 1",1858,2,0,"Sep 2019",475208
"Neighborhood 1",1766,1,0,"Sep 2019",406378
"Neighborhood 2",2440,2,0,"Sep 2019",484741
"Neighborhood 2",2840,3,0,"Sep 2019",567702
"Neighborhood 2",2592,2,0,"Sep 2019",803624
"Neighborhood 1",1816,1,0,"Sep 2019",506865
"Neighborhood 1",1490,2,0,"Sep 2019",455690
"Neighborhood 1",1802,1,0,"Sep 2019",244627
"Neighborhood 1",1589,1,0,"Sep 2019",503911
"Neighborhood 1",1894,1,0,"Sep 2019",583129
"Neighborhood 1",1639,1,0,"Sep 2019",348176
"Neighborhood 1",1882,3,0,"Sep 2019",557901
"Neighborhood 1",1939,1,0,"Sep 2019",411605
"Neighborhood 1",1930,3,0,"Sep 2019",694615
"Neighborhood 1",1833,1,0,"Sep 2019",627048
"Neighborhood 2",2419,2,1,"Sep 2019",551839
"Neighborhood 2",2724,2,0,"Sep 2019",706307
"Neighborhood 2",2413,2,1,"Sep 2019",492945
"Neighborhood 2",2399,2,0,"Sep 2019",553507
"Neighborhood 2",2378,3,1,"Sep 2019",612146
"Neighborhood 1",1640,1,0,"Sep 2019",535401
"Neighborhood 1",1622,1,0,"Sep 2019",513389
"Neighborhood 2",2142,2,0,"Sep 2019",715950
"Neighborhood 1",1900,3,0,"Sep 2019",413955
"Neighborhood 1",1903,1,0,"Sep 2019",448683
"Neighborhood 1",1463,1,1,"Sep 2019",355293
"Neighborhood 2",2401,2,1,"Sep 2019",719681
"Neighborhood 2",2202,2,0,"Sep 2019",452535
"Neighborhood 1",1703,1,0,"Sep 2019",500554
"Neighborhood 1",1667,1,0,"Sep 2019",469434
"Neighborhood 2",2277,4,0,"Sep 2019",706953
"Neighborhood 1",1562,1,0,"Sep 2019",598597
"Neighborhood 2",2431,2,0,"Sep 2019",815570
"Neighborhood 1",1576,1,0,"Sep 2019",369383
"Neighborhood 1",1593,1,0,"Sep 2019",348289
"Neighborhood 2",2553,3,0,"Sep 2019",771291
"Neighborhood 2",2173,4,0,"Sep 2019",586827
"Neighborhood 1",1792,1,0,"Sep 2019",612198
"Neighborhood 1",1694,1,0,"Sep 2019",548886
"Neighborhood 1",1881,1,0,"Sep 2019",461594
"Neighborhood 2",2254,2,1,"Sep 2019",523290
"Neighborhood 2",2157,3,0,"Sep 2019",490060
"Neighborhood 1",2011,1,0,"Sep 2019",434906
"Neighborhood 1",1667,2,0,"Sep 2019",456496
"Neighborhood 2",2321,2,0,"Sep 2019",610456
"Neighborhood 1",1499,1,0,"Sep 2019",493718
"Neighborhood 1",1742,1,0,"Sep 2019",409551
"Neighborhood 1",1842,2,1,"Sep 2019",449928
"Neighborhood 2",2691,3,0,"Sep 2019",870423
"Neighborhood 1",1871,1,0,"Sep 2019",419081
"Neighborhood 1",1738,1,0,"Sep 2019",462909
"Neighborhood 1",1578,1,0,"Sep 2019",669635
"Neighborhood 1",1604,1,0,"Sep 2019",469058
"Neighborhood 1",1855,1,1,"Sep 2019",453020
"Neighborhood 2",2584,2,0,"Sep 2019",797402
"Neighborhood 1",1771,2,0,"Sep 2019",579062
"Neighborhood 1",1604,1,0,"Sep 2019",713481
"Neighborhood 1",1548,1,0,"Sep 2019",448043
"Neighborhood 2",2768,2,0,"Sep 2019",608695
"Neighborhood 1",1792,2,0,"Sep 2019",712844
"Neighborhood 2",2072,2,1,"Sep 2019",413344
"Neighborhood 2",2490,2,0,"Sep 2019",714769
"Neighborhood 1",1497,1,0,"Sep 2019",648387
"Neighborhood 1",1809,1,0,"Sep 2019",619651
"Neighborhood 1",1833,1,0,"Sep 2019",298407
"Neighborhood 2",2340,3,0,"Sep 2019",428414
"Neighborhood 2",2395,2,1,"Sep 2019",680827
"Neighborhood 1",1601,2,0,"Sep 2019",346984
"Neighborhood 1",1790,2,0,"Sep 2019",532143
"Neighborhood 2",2755,2,1,"Sep 2019",693361
"Neighborhood 2",2515,2,0,"Sep 2019",651770
"Neighborhood 1",1468,1,0,"Sep 2019",359987
"Neighborhood 1",1698,1,0,"Sep 2019",482820
"Neighborhood 1",1872,1,0,"Sep 2019",339311
"Neighborhood 2",2041,1,0,"Sep 2019",461824
"Neighborhood 2",2163,2,0,"Sep 2019",714906
"Neighborhood 1",1606,1,0,"Sep 2019",502930
"Neighborhood 1",1836,1,0,"Sep 2019",540045
"Neighborhood 1",1467,1,0,"Sep 2019",510523
"Neighborhood 1",1356,1,0,"Sep 2019",321498
"Neighborhood 2",2268,3,0,"Sep 2019",762290
"Neighborhood 1",1651,1,0,"Sep 2019",564960
"Neighborhood 1",1782,1,0,"Sep 2019",375337
"Neighborhood 1",1874,1,0,"Sep 2019",492452
"Neighborhood 2",2626,3,0,"Sep 2019",748029
"Neighborhood 1",1782,2,0,"Sep 2019",541665
"Neighborhood 1",1464,3,0,"Sep 2019",574294
"Neighborhood 2",2326,2,0,"Sep 2019",556443
"Neighborhood 2",2126,2,0,"Sep 2019",535895
"Neighborhood 2",2594,2,0,"Sep 2019",722636
"Neighborhood 2",2203,2,1,"Sep 2019",524186
"Neighborhood 1",1691,1,0,"Sep 2019",467754
"Neighborhood 1",1960,1,0,"Sep 2019",456940
"Neighborhood 1",1508,1,0,"Sep 2019",688487
"Neighborhood 2",2734,2,1,"Sep 2019",509091
"Neighborhood 2",2633,3,0,"Sep 2019",592297
"Neighborhood 1",1663,1,0,"Sep 2019",436272
"Neighborhood 2",2457,3,0,"Sep 2019",578712
"Neighborhood 1",1444,1,0,"Sep 2019",241396
"Neighborhood 1",1628,1,0,"Sep 2019",564853
"Neighborhood 1",1311,1,0,"Sep 2019",438789
"Neighborhood 1",1654,2,0,"Sep 2019",550686
"Neighborhood 2",2193,3,1,"Sep 2019",671473
"Neighborhood 1",1948,1,0,"Sep 2019",663336
"Neighborhood 1",1530,1,0,"Sep 2019",535825
"Neighborhood 1",1545,1,0,"Sep 2019",408764
"Neighborhood 2",2592,2,1,"Sep 2019",553651
"Neighborhood 1",1826,1,0,"Sep 2019",572838
"Neighborhood 1",2093,2,0,"Sep 2019",444507
"Neighborhood 1",1687,1,0,"Sep 2019",542745
"Neighborhood 2",2536,3,0,"Sep 2019",632919
"Neighborhood 1",1713,1,0,"Sep 2019",592410
"Neighborhood 2",2343,3,0,"Sep 2019",523268
"Neighborhood 1",1906,1,0,"Sep 2019",339598
"Neighborhood 2",2376,2,0,"Sep 2019",524336
"Neighborhood 1",1694,1,0,"Sep 2019",575973
"Neighborhood 2",2397,2,1,"Sep 2019",901592
"Neighborhood 1",1628,1,0,"Sep 2019",241341
"Neighborhood 1",1756,3,0,"Sep 2019",397739
"Neighborhood 1",1723,1,0,"Sep 2019",659394
"Neighborhood 1",1500,1,0,"Sep 2019",558327
"Neighborhood 1",1589,3,0,"Sep 2019",577073
"Neighborhood 1",1795,1,0,"Sep 2019",538312
"Neighborhood 1",1670,1,0,"Sep 2019",571916
"Neighborhood 2",2344,3,0,"Sep 2019",562620
"Neighborhood 2",2621,2,0,"Sep 2019",550860
"Neighborhood 1",1862,1,0,"Sep 2019",410083
"Neighborhood 1",1888,2,0,"Sep 2019",510466
"Neighborhood 1",1629,1,0,"Sep 2019",616996
"Neighborhood 1",1769,1,0,"Sep 2019",615367
"Neighborhood 2",2078,2,1,"Sep 2019",630600
"Neighborhood 1",1947,1,0,"Sep 2019",454079
"Neighborhood 2",2398,2,1,"Sep 2019",543302
"Neighborhood 2",2402,3,1,"Sep 2019",829594
"Neighborhood 2",2550,2,0,"Sep 2019",586666
"Neighborhood 1",1570,1,0,"Sep 2019",509113
"Neighborhood 1",1903,3,0,"Sep 2019",447422
"Neighborhood 1",1510,1,0,"Sep 2019",506406
"Neighborhood 2",2316,2,0,"Sep 2019",575897
"Neighborhood 2",2439,2,0,"Sep 2019",614364
"Neighborhood 1",1845,1,0,"Sep 2019",660918
"Neighborhood 1",1313,1,0,"Sep 2019",633466
"Neighborhood 2",2331,2,0,"Sep 2019",821708
"Neighborhood 1",1648,1,0,"Sep 2019",336377
"Neighborhood 2",2463,2,0,"Sep 2019",735347
"Neighborhood 2",2071,2,0,"Sep 2019",563954
"Neighborhood 2",2204,2,0,"Sep 2019",652713
"Neighborhood 1",1801,1,1,"Sep 2019",324248
"Neighborhood 1",1636,1,0,"Sep 2019",307077
"Neighborhood 1",1821,1,0,"Sep 2019",263231
"Neighborhood 2",2729,2,0,"Sep 2019",583467
"Neighborhood 1",1667,2,0,"Sep 2019",459777
"Neighborhood 1",1666,1,0,"Sep 2019",522926
"Neighborhood 1",1816,2,0,"Sep 2019",777639
"Neighborhood 2",2744,2,0,"Sep 2019",583547
"Neighborhood 1",1832,1,0,"Sep 2019",601881
"Neighborhood 2",2183,1,0,"Sep 2019",559497
"Neighborhood 1",1904,1,0,"Sep 2019",654378
"Neighborhood 1",1750,1,0,"Sep 2019",506741
"Neighborhood 1",1689,3,0,"Sep 2019",700088
"Neighborhood 1",1525,3,0,"Sep 2019",560600
"Neighborhood 2",2308,2,1,"Sep 2019",643424
"Neighborhood 2",2187,2,1,"Sep 2019",487356
"Neighborhood 2",2233,2,0,"Sep 2019",620691
"Neighborhood 1",1858,1,1,"Sep 2019",280272
"Neighborhood 1",1640,1,0,"Sep 2019",453808
"Neighborhood 2",2571,3,0,"Sep 2019",692257
"Neighborhood 2",2547,3,0,"Sep 2019",976306
"Neighborhood 2",2636,2,0,"Sep 2019",640959
"Neighborhood 2",2047,2,0,"Sep 2019",405305
"Neighborhood 2",2289,2,1,"Sep 2019",694413
"Neighborhood 1",1498,1,0,"Sep 2019",527437
"Neighborhood 2",2561,2,0,"Sep 2019",406829
"Neighborhood 1",1702,1,1,"Sep 2019",471816
"Neighborhood 1",1736,2,0,"Sep 2019",622208
"Neighborhood 1",1671,1,0,"Sep 2019",562674
"Neighborhood 1",1714,2,0,"Sep 2019",457610
"Neighborhood 1",1605,1,0,"Sep 2019",694252
"Neighborhood 1",1388,2,0,"Sep 2019",304378
"Neighborhood 1",1507,1,0,"Sep 2019",342280
"Neighborhood 2",2455,2,0,"Sep 2019",579513
"Neighborhood 2",2226,2,0,"Sep 2019",676104
"Neighborhood 1",1461,1,0,"Sep 2019",526505
"Neighborhood 1",1945,1,0,"Sep 2019",577227
"Neighborhood 2",2064,2,0,"Sep 2019",613014
"Neighborhood 1",1592,1,0,"Sep 2019",404452
"Neighborhood 1",2132,1,0,"Sep 2019",541754
"Neighborhood 2",2506,2,1,"Sep 2019",830789
"Neighborhood 1",1475,1,1,"Sep 2019",407811
"Neighborhood 1",1894,1,0,"Sep 2019",405700
"Neighborhood 2",2109,2,0,"Sep 2019",508532
"Neighborhood 2",2654,2,0,"Sep 2019",789039
"Neighborhood 1",1908,1,0,"Sep 2019",438285
"Neighborhood 2",2252,3,0,"Sep 2019",494037
"Neighborhood 2",2455,3,0,"Sep 2019",397955
"Neighborhood 1",1469,1,0,"Sep 2019",445934
"Neighborhood 2",2160,2,0,"Sep 2019",745762
"Neighborhood 1",1778,1,0,"Sep 2019",730767
"Neighborhood 1",1564,1,0,"Sep 2019",488561
"Neighborhood 2",2480,1,0,"Sep 2019",600336
"Neighborhood 1",1833,1,1,"Sep 2019",444782
"Neighborhood 2",2587,3,0,"Sep 2019",667848
"Neighborhood 1",1411,1,0,"Sep 2019",590838
"Neighborhood 1",1974,1,0,"Sep 2019",612746
"Neighborhood 1",1846,1,0,"Sep 2019",442221
"Neighborhood 2",2220,2,0,"Sep 2019",616347
"Neighborhood 2",2722,2,0,"Sep 2019",421670
"Neighborhood 1",1701,1,0,"Sep 2019",354204
"Neighborhood 2",2261,2,0,"Sep 2019",761514
"Neighborhood 1",1717,2,0,"Sep 2019",438379
"Neighborhood 2",2372,2,0,"Sep 2019",797969
"Neighborhood 2",2085,2,1,"Sep 2019",615094
"Neighborhood 2",2566,2,0,"Sep 2019",744236
"Neighborhood 2",2429,3,0,"Sep 2019",481911
"Neighborhood 2",2316,2,0,"Sep 2019",697834
"Neighborhood 1",1542,1,0,"Sep 2019",384277
"Neighborhood 2",2652,1,0,"Sep 2019",603913
"Neighborhood 2",2422,2,0,"Sep 2019",525817
"Neighborhood 1",1612,1,0,"Sep 2019",709050
"Neighborhood 2",2565,2,0,"Sep 2019",784893
"Neighborhood 1",1391,1,0,"Sep 2019",664545
"Neighborhood 1",2077,1,0,"Sep 2019",579254
"Neighborhood 2",2208,2,0,"Sep 2019",625638
"Neighborhood 1",1729,1,0,"Sep 2019",526884
"Neighborhood 1",2009,1,0,"Sep 2019",532938
"Neighborhood 1",1555,2,0,"Sep 2019",524291
"Neighborhood 2",2113,2,0,"Sep 2019",525110
"Neighborhood 1",1644,1,0,"Sep 2019",524483
"Neighborhood 1",2031,1,0,"Sep 2019",417825
"Neighborhood 2",2131,2,1,"Sep 2019",654940
"Neighborhood 1",1878,1,0,"Sep 2019",575008
"Neighborhood 2",2412,2,1,"Sep 2019",744513
"Neighborhood 2",2333,2,0,"Sep 2019",670062
"Neighborhood 2",2609,2,0,"Sep 2019",575369
"Neighborhood 1",1867,1,0,"Sep 2019",508385
"Neighborhood 1",1866,1,0,"Sep 2019",482534
"Neighborhood 2",2020,2,0,"Sep 2019",735733
"Neighborhood 1",1675,2,0,"Sep 2019",409757
"Neighborhood 1",1727,1,0,"Sep 2019",493198
"Neighborhood 1",1648,1,0,"Sep 2019",278417
"Neighborhood 2",2187,2,0,"Sep 2019",568743
"Neighborhood 1",1769,1,0,"Sep 2019",511563
"Neighborhood 2",2255,2,0,"Sep 2019",582662
"Neighborhood 1",1869,1,0,"Sep 2019",409701
"Neighborhood 1",1965,1,0,"Sep 2019",496939
"Neighborhood 1",1944,1,0,"Sep 2019",355933
"Neighborhood 2",2567,4,0,"Sep 2019",423015
"Neighborhood 1",1894,1,0,"Sep 2019",338778
"Neighborhood 2",2526,3,0,"Sep 2019",758131
"Neighborhood 1",1792,2,0,"Sep 2019",467596
"Neighborhood 1",1396,1,0,"Sep 2019",597298
"Neighborhood 1",1517,2,0,"Sep 2019",514203
"Neighborhood 2",2484,2,0,"Sep 2019",509836
"Neighborhood 2",2193,2,1,"Sep 2019",637714
"Neighborhood 1",1555,1,0,"Sep 2019",673454
"Neighborhood 1",1363,1,0,"Sep 2019",407054
"Neighborhood 2",2435,1,1,"Sep 2019",544243
"Neighborhood 1",1902,1,0,"Sep 2019",766742
"Neighborhood 1",1814,1,0,"Sep 2019",460804
"Neighborhood 1",1364,1,0,"Sep 2019",553429
"Neighborhood 1",1689,1,0,"Sep 2019",444469
"Neighborhood 1",1654,1,1,"Sep 2019",531342
"Neighborhood 2",2610,2,0,"Sep 2019",590939
"Neighborhood 1",2068,1,0,"Sep 2019",353525
"Neighborhood 2",2222,4,0,"Sep 2019",704526
"Neighborhood 1",1604,1,0,"Sep 2019",430123
"Neighborhood 1",1949,1,0,"Sep 2019",568403
"Neighborhood 1",1524,1,0,"Sep 2019",573151
"Neighborhood 1",2010,1,0,"Sep 2019",696033
"Neighborhood 1",1458,2,0,"Sep 2019",282161
"Neighborhood 2",2782,2,1,"Sep 2019",761297
"Neighborhood 2",2252,2,0,"Sep 2019",722849
"Neighborhood 1",1492,1,0,"Sep 2019",583002
"Neighborhood 1",1982,1,1,"Sep 2019",544676
"Neighborhood 1",1834,1,0,"Sep 2019",535941
"Neighborhood 2",2405,2,0,"Sep 2019",615836
"Neighborhood 1",1759,3,0,"Sep 2019",547361
"Neighborhood 1",1448,1,0,"Sep 2019",325865
"Neighborhood 1",1810,1,0,"Sep 2019",541735
"Neighborhood 1",1520,1,0,"Sep 2019",473656
"Neighborhood 2",2449,2,0,"Sep 2019",494507
"Neighborhood 1",1519,1,0,"Sep 2019",640882
"Neighborhood 1",1364,1,0,"Sep 2019",486971
"Neighborhood 2",2490,2,0,"Sep 2019",411707
"Neighborhood 2",2541,2,0,"Sep 2019",568859
"Neighborhood 1",1477,1,0,"Sep 2019",491099
"Neighborhood 2",2666,2,0,"Sep 2019",702370
"Neighborhood 2",2705,2,0,"Sep 2019",703840
"Neighborhood 2",2534,3,0,"Sep 2019",733379
"Neighborhood 2",2516,3,0,"Sep 2019",709203
"Neighborhood 2",2571,3,1,"Sep 2019",591595
"Neighborhood 1",1854,3,0,"Sep 2019",629574
"Neighborhood 1",2125,1,0,"Sep 2019",460616
"Neighborhood 1",1515,1,0,"Sep 2019",338027
"Neighborhood 1",1738,1,0,"Sep 2019",398988
"Neighborhood 1",1531,2,0,"Sep 2019",400436
"Neighborhood 1",1505,1,0,"Sep 2019",485374
"Neighborhood 1",1462,1,0,"Sep 2019",562583
"Neighborhood 2",2472,2,0,"Sep 2019",787559
"Neighborhood 1",1609,1,0,"Sep 2019",449463
"Neighborhood 2",2439,2,1,"Sep 2019",612652
"Neighborhood 1",1511,1,0,"Sep 2019",430519
"Neighborhood 1",1725,1,0,"Sep 2019",479218
"Neighborhood 1",1817,1,0,"Sep 2019",466650
"Neighborhood 2",2356,3,0,"Sep 2019",670646
"Neighborhood 1",1612,1,0,"Sep 2019",420524
"Neighborhood 1",1665,1,0,"Sep 2019",280908
"Neighborhood 1",1958,1,0,"Sep 2019",623595
"Neighborhood 1",1630,1,0,"Sep 2019",459195
"Neighborhood 1",1675,1,0,"Sep 2019",357091
"Neighborhood 2",2275,2,0,"Sep 2019",545602
"Neighborhood 2",2564,2,0,"Sep 2019",784746
"Neighborhood 1",1843,1,0,"Sep 2019",618658
"Neighborhood 2",2231,2,0,"Sep 2019",724924
"Neighborhood 2",2646,2,0,"Sep 2019",653061
"Neighborhood 2",2719,2,1,"Sep 2019",385959
"Neighborhood 1",1788,1,0,"Sep 2019",480811
"Neighborhood 2",2520,2,0,"Sep 2019",566739
"Neighborhood 1",1656,1,0,"Sep 2019",438723
"Neighborhood 1",1842,1,0,"Sep 2019",451918
"Neighborhood 1",1427,1,0,"Sep 2019",633865
"Neighborhood 2",2247,2,0,"Sep 2019",716374
"Neighborhood 2",2251,2,0,"Sep 2019",714187
"Neighborhood 2",2284,2,0,"Sep 2019",450251
"Neighborhood 1",1596,1,0,"Sep 2019",578982
"Neighborhood 2",2215,3,0,"Sep 2019",597448
"Neighborhood 1",1748,1,0,"Sep 2019",384636
"Neighborhood 1",1865,1,0,"Sep 2019",579670
"Neighborhood 1",1795,1,0,"Sep 2019",607098
"Neighborhood 1",2037,2,0,"Sep 2019",551202
"Neighborhood 2",2628,2,0,"Sep 2019",734950
"Neighborhood 1",1818,1,0,"Sep 2019",615495
"Neighborhood 1",1810,1,0,"Sep 2019",439313
"Neighborhood 2",2800,3,0,"Sep 2019",601854
"Neighborhood 1",1499,2,0,"Sep 2019",467674
"Neighborhood 1",1437,2,0,"Sep 2019",589093
"Neighborhood 1",1689,1,0,"Sep 2019",570151
"Neighborhood 2",2614,2,0,"Sep 2019",650480
"Neighborhood 2",2248,1,0,"Sep 2019",506629
"Neighborhood 1",1695,2,0,"Sep 2019",529310
"Neighborhood 1",1487,1,0,"Sep 2019",466790
"Neighborhood 1",1268,2,0,"Sep 2019",477786
"Neighborhood 1",1828,1,0,"Sep 2019",336373
"Neighborhood 1",1287,2,0,"Sep 2019",406280
"Neighborhood 1",2216,2,0,"Sep 2019",613317
"Neighborhood 1",1472,1,0,"Sep 2019",418966
"Neighborhood 2",2319,2,0,"Sep 2019",665390
"Neighborhood 1",1535,1,1,"Sep 2019",316174
"Neighborhood 2",2411,2,0,"Sep 2019",837494
"Neighborhood 1",1776,1,0,"Sep 2019",730931
"Neighborhood 2",2525,1,0,"Sep 2019",550945
"Neighborhood 1",2105,1,0,"Sep 2019",579216
"Neighborhood 2",2547,2,0,"Sep 2019",609191
"Neighborhood 2",2112,2,1,"Sep 2019",819186
"Neighborhood 1",1908,1,0,"Sep 2019",436788
"Neighborhood 2",2821,2,0,"Sep 2019",626241
"Neighborhood 1",1348,2,0,"Sep 2019",409449
"Neighborhood 1",1613,1,0,"Sep 2019",428956
"Neighborhood 1",1588,1,0,"Sep 2019",510191
"Neighborhood 1",1866,2,1,"Sep 2019",284887
"Neighborhood 1",1776,1,0,"Sep 2019",629162
"Neighborhood 2",2800,2,0,"Sep 2019",695805
