"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 1",1651,1,0,"Sep 2019",659574
"Neighborhood 1",1801,1,0,"Sep 2019",428865
"Neighborhood 1",1653,1,0,"Sep 2019",534689
"Neighborhood 2",2409,2,0,"Sep 2019",449060
"Neighborhood 2",2623,2,0,"Sep 2019",521697
"Neighborhood 2",2126,2,0,"Sep 2019",682328
"Neighborhood 1",1828,1,0,"Sep 2019",381435
"Neighborhood 2",2562,3,1,"Sep 2019",725162
"Neighborhood 2",2401,2,0,"Sep 2019",715919
"Neighborhood 1",1843,1,1,"Sep 2019",523488
"Neighborhood 2",2310,2,0,"Sep 2019",777921
"Neighborhood 1",1376,1,0,"Sep 2019",485618
"Neighborhood 1",1407,1,0,"Sep 2019",358700
"Neighborhood 2",2867,2,1,"Sep 2019",647294
"Neighborhood 2",2411,1,0,"Sep 2019",737876
"Neighborhood 2",2579,2,1,"Sep 2019",812347
"Neighborhood 2",2245,2,0,"Sep 2019",548328
"Neighborhood 1",1778,2,0,"Sep 2019",614051
"Neighborhood 1",1639,1,0,"Sep 2019",537775
"Neighborhood 2",2173,2,0,"Sep 2019",620744
"Neighborhood 1",1711,1,0,"Sep 2019",472792
"Neighborhood 1",1373,1,0,"Sep 2019",299269
"Neighborhood 1",1913,1,0,"Sep 2019",609994
"Neighborhood 1",1617,1,0,"Sep 2019",257484
"Neighborhood 2",2078,4,0,"Sep 2019",776748
"Neighborhood 1",1670,1,0,"Sep 2019",699301
"Neighborhood 1",1627,1,0,"Sep 2019",548115
"Neighborhood 1",1606,1,0,"Sep 2019",331242
"Neighborhood 2",2534,2,1,"Sep 2019",497762
"Neighborhood 2",2875,2,0,"Sep 2019",526619
"Neighborhood 2",2423,2,0,"Sep 2019",691341
"Neighborhood 1",1653,1,0,"Sep 2019",434658
"Neighborhood 2",2502,2,0,"Sep 2019",849365
"Neighborhood 2",2315,2,1,"Sep 2019",771284
"Neighborhood 2",2605,2,1,"Sep 2019",478361
"Neighborhood 2",2515,2,0,"Sep 2019",570010
"Neighborhood 1",1982,1,0,"Sep 2019",643096
"Neighborhood 1",1616,1,0,"Sep 2019",545490
"Neighborhood 2",2645,3,0,"Sep 2019",591909
"Neighborhood 1",1702,1,0,"Sep 2019",717447
"Neighborhood 1",1459,1,0,"Sep 2019",454826
"Neighborhood 1",1696,1,0,"Sep 2019",519888
"Neighborhood 1",1819,1,0,"Sep 2019",465194
"Neighborhood 1",1613,1,0,"Sep 2019",527393
"Neighborhood 1",1885,1,0,"Sep 2019",439857
"Neighborhood 1",1866,1,0,"Sep 2019",534136
"Neighborhood 2",2350,2,0,"Sep 2019",833537
"Neighborhood 1",1356,1,0,"Sep 2019",755486
"Neighborhood 1",1522,1,0,"Sep 2019",571951
"Neighborhood 1",1893,2,1,"Sep 2019",595473
"Neighborhood 1",1501,1,0,"Sep 2019",466969
"Neighborhood 1",1572,1,0,"Sep 2019",479529
"Neighborhood 1",1892,1,0,"Sep 2019",676001
"Neighborhood 1",1715,1,0,"Sep 2019",432230
"Neighborhood 1",1755,1,0,"Sep 2019",445308
"Neighborhood 2",2142,3,0,"Sep 2019",531672
"Neighborhood 1",1812,1,0,"Sep 2019",567929
"Neighborhood 1",1846,1,0,"Sep 2019",454179
"Neighborhood 1",1311,2,0,"Sep 2019",587008
"Neighborhood 2",2676,2,0,"Sep 2019",475101
"Neighborhood 2",2409,2,0,"Sep 2019",710433
"Neighborhood 1",1994,1,0,"Sep 2019",608430
"Neighborhood 1",2495,1,1,"Sep 2019",458366
"Neighborhood 2",2393,2,0,"Sep 2019",741825
"Neighborhood 2",2252,3,0,"Sep 2019",604544
"Neighborhood 1",1616,1,0,"Sep 2019",423881
"Neighborhood 2",2231,2,1,"Sep 2019",767581
"Neighborhood 2",2514,2,0,"Sep 2019",796637
"Neighborhood 2",2207,2,0,"Sep 2019",717837
"Neighborhood 2",2652,2,0,"Sep 2019",733536
"Neighborhood 2",2083,1,0,"Sep 2019",660061
"Neighborhood 1",1669,1,0,"Sep 2019",581851
"Neighborhood 1",1791,1,0,"Sep 2019",561427
"Neighborhood 1",1771,1,0,"Sep 2019",462151
"Neighborhood 1",1944,1,0,"Sep 2019",577592
"Neighborhood 2",2370,1,1,"Sep 2019",457182
"Neighborhood 1",1677,1,0,"Sep 2019",587463
"Neighborhood 1",1786,3,0,"Sep 2019",689110
"Neighborhood 1",1747,1,0,"Sep 2019",668401
"Neighborhood 1",1683,1,0,"Sep 2019",766736
"Neighborhood 2",2560,2,0,"Sep 2019",688546
"Neighborhood 2",2508,2,0,"Sep 2019",610687
"Neighborhood 1",2239,3,0,"Sep 2019",499535
"Neighborhood 2",2508,2,0,"Sep 2019",684777
"Neighborhood 2",2266,2,0,"Sep 2019",682724
"Neighborhood 2",2451,2,1,"Sep 2019",745953
"Neighborhood 2",2291,2,0,"Sep 2019",721534
"Neighborhood 2",2261,3,0,"Sep 2019",499424
"Neighborhood 2",2060,2,0,"Sep 2019",848194
"Neighborhood 2",2344,2,1,"Sep 2019",670532
"Neighborhood 1",1827,1,0,"Sep 2019",407167
"Neighborhood 2",2371,2,0,"Sep 2019",536080
"Neighborhood 2",2450,4,0,"Sep 2019",595501
"Neighborhood 1",1687,1,1,"Sep 2019",572132
"Neighborhood 2",2374,2,0,"Sep 2019",714749
"Neighborhood 1",1809,1,0,"Sep 2019",669932
"Neighborhood 1",1734,1,0,"Sep 2019",637041
"Neighborhood 1",1768,1,0,"Sep 2019",314869
"Neighborhood 1",1754,1,0,"Sep 2019",580914
"Neighborhood 2",2393,2,0,"Sep 2019",580838
"Neighborhood 1",1826,2,0,"Sep 2019",369092
"Neighborhood 2",2184,2,0,"Sep 2019",597981
"Neighborhood 1",1760,1,0,"Sep 2019",456814
"Neighborhood 2",2669,3,0,"Sep 2019",561162
"Neighborhood 1",1569,2,0,"Sep 2019",575357
"Neighborhood 1",2036,2,0,"Sep 2019",715541
"Neighborhood 1",1598,3,0,"Sep 2019",708838
"Neighborhood 1",1650,1,0,"Sep 2019",678086
"Neighborhood 1",1596,1,1,"Sep 2019",566403
"Neighborhood 1",1502,1,0,"Sep 2019",616212
"Neighborhood 1",1592,3,0,"Sep 2019",565404
"Neighborhood 2",2741,2,0,"Sep 2019",750203
"Neighborhood 1",1860,1,0,"Sep 2019",426025
"Neighborhood 2",2466,3,0,"Sep 2019",804393
"Neighborhood 2",2076,2,0,"Sep 2019",653701
"Neighborhood 2",2207,2,0,"Sep 2019",643774
"Neighborhood 2",2269,3,0,"Sep 2019",656058
"Neighborhood 1",1556,3,0,"Sep 2019",357388
"Neighborhood 2",2354,2,1,"Sep 2019",506563
"Neighborhood 2",2297,2,0,"Sep 2019",797052
"Neighborhood 1",1761,1,0,"Sep 2019",613467
"Neighborhood 1",1807,1,0,"Sep 2019",644249
"Neighborhood 1",1588,1,0,"Sep 2019",486278
"Neighborhood 1",1786,1,0,"Sep 2019",291960
"Neighborhood 2",2615,2,0,"Sep 2019",456233
"Neighborhood 1",2106,1,1,"Sep 2019",737947
"Neighborhood 1",1791,1,0,"Sep 2019",481302
"Neighborhood 2",2388,3,0,"Sep 2019",550738
"Neighborhood 1",1668,1,0,"Sep 2019",769680
"Neighborhood 1",1585,2,1,"Sep 2019",405181
"Neighborhood 1",1906,1,0,"Sep 2019",610341
"Neighborhood 2",2641,2,0,"Sep 2019",483259
"Neighborhood 1",1759,2,0,"Sep 2019",479597
"Neighborhood 2",2307,2,0,"Sep 2019",667852
"Neighborhood 2",2376,2,0,"Sep 2019",672536
"Neighborhood 2",2495,1,0,"Sep 2019",692085
"Neighborhood 1",1591,1,0,"Sep 2019",645777
"Neighborhood 2",2092,2,0,"Sep 2019",460292
"Neighborhood 1",1837,1,0,"Sep 2019",690296
"Neighborhood 1",1473,1,0,"Sep 2019",490576
"Neighborhood 1",1836,1,0,"Sep 2019",375546
"Neighborhood 2",2153,2,0,"Sep 2019",682819
"Neighborhood 2",2616,3,0,"Sep 2019",649539
"Neighborhood 1",1639,1,0,"Sep 2019",468951
"Neighborhood 1",1576,1,0,"Sep 2019",645195
"Neighborhood 1",1826,1,0,"Sep 2019",540380
"Neighborhood 1",1789,1,0,"Sep 2019",370487
"Neighborhood 1",1715,1,0,"Sep 2019",307506
"Neighborhood 1",2035,1,0,"Sep 2019",637766
"Neighborhood 2",2545,2,0,"Sep 2019",719594
"Neighborhood 1",1495,1,0,"Sep 2019",388539
"Neighborhood 1",1758,1,0,"Sep 2019",473587
"Neighborhood 1",1746,2,0,"Sep 2019",465338
"Neighborhood 2",2311,3,0,"Sep 2019",546145
"Neighborhood 1",1651,1,0,"Sep 2019",580175
"Neighborhood 2",2436,3,1,"Sep 2019",571960
"Neighborhood 1",1948,2,0,"Sep 2019",612121
"Neighborhood 2",2268,2,0,"Sep 2019",784523
"Neighborhood 2",2464,2,0,"Sep 2019",666319
"Neighborhood 1",1846,1,0,"Sep 2019",649013
"Neighborhood 2",2261,4,0,"Sep 2019",610049
"Neighborhood 1",1470,1,0,"Sep 2019",751804
"Neighborhood 1",1898,1,0,"Sep 2019",424599
"Neighborhood 1",1837,2,0,"Sep 2019",542608
"Neighborhood 1",1656,1,0,"Sep 2019",310449
"Neighborhood 2",2127,3,0,"Sep 2019",716800
"Neighborhood 1",1917,1,0,"Sep 2019",523857
"Neighborhood 1",2076,1,0,"Sep 2019",567838
"Neighborhood 2",2490,2,0,"Sep 2019",573122
"Neighborhood 2",2577,2,0,"Sep 2019",791758
"Neighborhood 1",1543,1,0,"Sep 2019",361667
"Neighborhood 1",1783,1,0,"Sep 2019",526499
"Neighborhood 1",1538,1,0,"Sep 2019",661718
"Neighborhood 2",2326,2,1,"Sep 2019",786536
"Neighborhood 1",1772,1,0,"Sep 2019",461094
"Neighborhood 2",2264,2,0,"Sep 2019",679248
"Neighborhood 1",1751,1,0,"Sep 2019",478608
"Neighborhood 1",1637,1,0,"Sep 2019",577587
"Neighborhood 1",1643,1,0,"Sep 2019",607214
"Neighborhood 2",2482,2,0,"Sep 2019",730220
"Neighborhood 2",2413,2,1,"Sep 2019",936982
"Neighborhood 2",2505,3,0,"Sep 2019",679651
"Neighborhood 2",2658,2,0,"Sep 2019",573581
"Neighborhood 2",2460,2,0,"Sep 2019",652849
"Neighborhood 2",2411,3,0,"Sep 2019",618800
"Neighborhood 1",1617,2,0,"Sep 2019",515737
"Neighborhood 1",1668,1,0,"Sep 2019",357489
"Neighborhood 1",2298,1,0,"Sep 2019",392733
"Neighborhood 1",1812,1,0,"Sep 2019",507943
"Neighborhood 2",2739,2,0,"Sep 2019",678930
"Neighborhood 1",1691,1,0,"Sep 2019",430541
"Neighborhood 1",1760,1,0,"Sep 2019",544731
"Neighborhood 1",1457,1,0,"Sep 2019",556218
"Neighborhood 1",1698,3,0,"Sep 2019",485933
"Neighborhood 1",1911,2,0,"Sep 2019",533209
"Neighborhood 1",1766,1,0,"Sep 2019",547044
"Neighborhood 1",1649,1,0,"Sep 2019",302059
"Neighborhood 1",1976,1,0,"Sep 2019",558546
"Neighborhood 1",1819,1,0,"Sep 2019",482678
"Neighborhood 1",1770,1,0,"Sep 2019",710073
"Neighborhood 1",1750,2,0,"Sep 2019",620035
"Neighborhood 2",2378,3,0,"Sep 2019",562938
"Neighborhood 1",1793,1,0,"Sep 2019",551776
"Neighborhood 1",1775,2,0,"Sep 2019",466452
"Neighborhood 2",2291,3,0,"Sep 2019",766656
"Neighborhood 1",1860,1,0,"Sep 2019",412701
"Neighborhood 1",1595,1,0,"Sep 2019",373120
"Neighborhood 2",2308,2,0,"Sep 2019",574465
"Neighborhood 2",2388,3,0,"Sep 2019",734660
"Neighborhood 2",2607,3,0,"Sep 2019",508523
"Neighborhood 2",2460,2,0,"Sep 2019",647219
"Neighborhood 1",1583,1,1,"Sep 2019",607560
"Neighborhood 1",1755,1,0,"Sep 2019",514444
"Neighborhood 1",1469,1,0,"Sep 2019",427801
"Neighborhood 1",1471,1,0,"Sep 2019",555410
"Neighborhood 1",1402,1,0,"Sep 2019",605698
"Neighborhood 1",1643,1,0,"Sep 2019",592256
"Neighborhood 1",1673,1,0,"Sep 2019",542095
"Neighborhood 2",2364,2,0,"Sep 2019",583600
"Neighborhood 1",1686,1,0,"Sep 2019",521999
"Neighborhood 2",2328,2,0,"Sep 2019",656182
"Neighborhood 1",1741,1,0,"Sep 2019",493179
"Neighborhood 2",2231,2,1,"Sep 2019",779891
"Neighborhood 1",1913,1,0,"Sep 2019",493211
"Neighborhood 2",2233,2,0,"Sep 2019",693045
"Neighborhood 1",1690,1,0,"Sep 2019",786731
"Neighborhood 1",1706,1,0,"Sep 2019",324035
"Neighborhood 1",1953,1,0,"Sep 2019",266493
"Neighborhood 1",1646,3,0,"Sep 2019",630011
"Neighborhood 2",2340,2,0,"Sep 2019",449789
"Neighborhood 1",1753,2,0,"Sep 2019",549826
"Neighborhood 1",1561,1,0,"Sep 2019",518431
"Neighborhood 2",2438,2,0,"Sep 2019",792848
"Neighborhood 1",1560,2,0,"Sep 2019",531160
"Neighborhood 1",1678,1,0,"Sep 2019",464036
"Neighborhood 2",2485,2,0,"Sep 2019",614735
"Neighborhood 1",1671,1,0,"Sep 2019",477418
"Neighborhood 1",2061,1,0,"Sep 2019",414530
"Neighborhood 2",2667,2,0,"Sep 2019",797281
"Neighborhood 1",1763,1,0,"Sep 2019",345211
"Neighborhood 2",2037,2,0,"Sep 2019",657830
"Neighborhood 2",2343,2,0,"Sep 2019",647441
"Neighborhood 1",1724,1,0,"Sep 2019",567258
"Neighborhood 1",1545,1,0,"Sep 2019",608560
"Neighborhood 2",2371,4,0,"Sep 2019",901556
"Neighborhood 1",1594,1,0,"Sep 2019",559782
"Neighborhood 2",2050,2,0,"Sep 2019",688906
"Neighborhood 1",1898,2,0,"Sep 2019",749074
"Neighborhood 1",1624,1,0,"Sep 2019",573445
"Neighborhood 1",1955,2,0,"Sep 2019",435396
"Neighborhood 2",2214,2,0,"Sep 2019",711939
"Neighborhood 1",1620,1,0,"Sep 2019",553882
"Neighborhood 1",1577,1,0,"Sep 2019",523447
"Neighborhood 2",2311,2,0,"Sep 2019",785449
"Neighborhood 1",1859,3,0,"Sep 2019",601825
"Neighborhood 1",1459,1,0,"Sep 2019",513498
"Neighborhood 1",1838,1,0,"Sep 2019",616165
"Neighborhood 1",1863,1,0,"Sep 2019",535617
"Neighborhood 1",1874,1,0,"Sep 2019",320140
"Neighborhood 1",2002,2,0,"Sep 2019",699528
"Neighborhood 1",1893,1,0,"Sep 2019",397414
"Neighborhood 1",1924,1,0,"Sep 2019",598937
"Neighborhood 2",2347,2,0,"Sep 2019",611735
"Neighborhood 2",2236,2,0,"Sep 2019",674037
"Neighborhood 1",1782,1,0,"Sep 2019",302507
"Neighborhood 1",1823,1,0,"Sep 2019",432680
"Neighborhood 1",1841,2,0,"Sep 2019",607699
"Neighborhood 1",1846,1,0,"Sep 2019",505149
"Neighborhood 2",2457,2,0,"Sep 2019",645527
"Neighborhood 1",1999,1,0,"Sep 2019",706507
"Neighborhood 1",1543,1,0,"Sep 2019",599239
"Neighborhood 1",1706,1,0,"Sep 2019",467098
"Neighborhood 2",2409,2,0,"Sep 2019",585133
"Neighborhood 2",2375,2,1,"Sep 2019",707404
"Neighborhood 2",2509,3,0,"Sep 2019",656345
"Neighborhood 2",2558,2,0,"Sep 2019",684562
"Neighborhood 1",1495,1,0,"Sep 2019",447753
"Neighborhood 1",1824,1,0,"Sep 2019",663689
"Neighborhood 1",1410,3,0,"Sep 2019",688526
"Neighborhood 2",2599,3,0,"Sep 2019",773239
"Neighborhood 1",1635,1,0,"Sep 2019",527709
"Neighborhood 2",2561,2,1,"Sep 2019",516058
"Neighborhood 2",2590,3,0,"Sep 2019",496652
"Neighborhood 1",1589,1,0,"Sep 2019",530565
"Neighborhood 2",2632,2,1,"Sep 2019",778372
"Neighborhood 2",2172,3,0,"Sep 2019",552612
"Neighborhood 2",2868,2,0,"Sep 2019",651002
"Neighborhood 2",2572,2,0,"Sep 2019",633003
"Neighborhood 1",1561,1,0,"Sep 2019",353166
"Neighborhood 1",1781,1,0,"Sep 2019",655882
"Neighborhood 1",1787,2,0,"Sep 2019",557473
"Neighborhood 1",1769,1,0,"Sep 2019",362062
"Neighborhood 2",2188,2,0,"Sep 2019",710305
"Neighborhood 1",1921,1,0,"Sep 2019",412295
"Neighborhood 1",1306,1,0,"Sep 2019",488240
"Neighborhood 2",2704,2,1,"Sep 2019",705589
"Neighborhood 2",2282,3,1,"Sep 2019",512899
"Neighborhood 1",1827,1,0,"Sep 2019",214952
"Neighborhood 2",2199,2,0,"Sep 2019",651602
"Neighborhood 1",1584,1,0,"Sep 2019",638374
"Neighborhood 2",2241,1,0,"Sep 2019",782363
"Neighborhood 1",1790,1,0,"Sep 2019",353528
"Neighborhood 1",1759,1,0,"Sep 2019",492801
"Neighborhood 1",1628,2,0,"Sep 2019",537558
"Neighborhood 2",2433,2,0,"Sep 2019",710608
"Neighborhood 2",2192,2,0,"Sep 2019",410735
"Neighborhood 1",1674,1,0,"Sep 2019",452328
"Neighborhood 1",1547,1,0,"Sep 2019",477355
"Neighborhood 1",1839,1,0,"Sep 2019",410678
"Neighborhood 2",2486,2,0,"Sep 2019",746065
"Neighborhood 2",2462,3,0,"Sep 2019",534706
"Neighborhood 2",2670,2,0,"Sep 2019",707858
"Neighborhood 1",1707,1,0,"Sep 2019",403383
"Neighborhood 1",1859,1,0,"Sep 2019",342910
"Neighborhood 1",1640,1,0,"Sep 2019",403153
"Neighborhood 1",1885,1,0,"Sep 2019",508706
"Neighborhood 1",1294,1,0,"Sep 2019",515315
"Neighborhood 2",2460,3,1,"Sep 2019",648388
"Neighborhood 1",1774,1,0,"Sep 2019",549106
"Neighborhood 2",2263,2,1,"Sep 2019",672095
"Neighborhood 2",2356,2,0,"Sep 2019",765492
"Neighborhood 2",2419,2,0,"Sep 2019",701797
"Neighborhood 1",1521,1,0,"Sep 2019",745632
"Neighborhood 1",2051,1,0,"Sep 2019",379252
"Neighborhood 1",1481,1,0,"Sep 2019",596091
"Neighborhood 2",2350,2,0,"Sep 2019",868020
"Neighborhood 1",1736,3,0,"Sep 2019",535919
"Neighborhood 1",1638,2,0,"Sep 2019",643145
"Neighborhood 1",1872,1,0,"Sep 2019",651874
"Neighborhood 1",1891,1,0,"Sep 2019",597702
"Neighborhood 2",2300,2,0,"Sep 2019",550648
"Neighborhood 2",2742,2,1,"Sep 2019",579986
"Neighborhood 1",1773,3,0,"Sep 2019",635442
"Neighborhood 1",1773,1,0,"Sep 2019",436015
"Neighborhood 1",2260,1,0,"Sep 2019",503035
"Neighborhood 1",1789,1,0,"Sep 2019",567946
"Neighborhood 2",2549,2,1,"Sep 2019",888775
"Neighborhood 1",1764,1,0,"Sep 2019",546787
"Neighborhood 1",1523,1,0,"Sep 2019",551246
"Neighborhood 2",2300,2,0,"Sep 2019",781415
"Neighborhood 1",1688,1,0,"Sep 2019",406471
"Neighborhood 2",2184,2,1,"Sep 2019",611558
"Neighborhood 2",2549,3,0,"Sep 2019",463277
"Neighborhood 2",2376,3,1,"Sep 2019",899110
"Neighborhood 2",2877,2,0,"Sep 2019",722506
"Neighborhood 2",2350,3,1,"Sep 2019",612568
"Neighborhood 1",1407,1,0,"Sep 2019",488186
"Neighborhood 2",2437,2,0,"Sep 2019",852566
"Neighborhood 2",2417,2,1,"Sep 2019",573987
"Neighborhood 2",2724,3,0,"Sep 2019",647436
"Neighborhood 1",1806,1,0,"Sep 2019",390074
"Neighborhood 2",2197,2,1,"Sep 2019",571340
"Neighborhood 1",1746,1,0,"Sep 2019",552214
"Neighborhood 1",1472,1,0,"Sep 2019",522362
"Neighborhood 1",1609,2,0,"Sep 2019",703908
"Neighborhood 2",2337,2,0,"Sep 2019",739675
"Neighborhood 1",1614,1,0,"Sep 2019",573819
"Neighborhood 1",1560,1,0,"Sep 2019",582097
"Neighborhood 1",1363,1,0,"Sep 2019",400801
"Neighborhood 1",1478,1,0,"Sep 2019",400088
"Neighborhood 2",2382,2,0,"Sep 2019",746962
"Neighborhood 1",1753,2,0,"Sep 2019",616973
"Neighborhood 1",1358,1,0,"Sep 2019",634383
"Neighborhood 2",2405,2,0,"Sep 2019",698259
"Neighborhood 1",1879,1,0,"Sep 2019",635109
"Neighborhood 1",1408,1,0,"Sep 2019",600010
"Neighborhood 1",1860,1,0,"Sep 2019",530376
"Neighborhood 2",2127,2,0,"Sep 2019",613451
"Neighborhood 1",1223,1,0,"Sep 2019",693945
"Neighborhood 1",1749,1,0,"Sep 2019",524257
"Neighborhood 1",1539,1,0,"Sep 2019",673049
"Neighborhood 1",1623,1,0,"Sep 2019",646197
"Neighborhood 1",1613,1,0,"Sep 2019",536955
"Neighborhood 1",1949,1,0,"Sep 2019",443340
"Neighborhood 2",2484,2,0,"Sep 2019",578119
"Neighborhood 1",1745,1,0,"Sep 2019",453652
"Neighborhood 2",2359,3,1,"Sep 2019",878371
"Neighborhood 2",2410,2,0,"Sep 2019",650415
"Neighborhood 1",1576,1,0,"Sep 2019",617358
"Neighborhood 1",1858,1,0,"Sep 2019",585896
"Neighborhood 2",2439,2,0,"Sep 2019",761724
"Neighborhood 2",2305,3,0,"Sep 2019",649197
"Neighborhood 1",1696,3,0,"Sep 2019",431831
"Neighborhood 1",1546,1,0,"Sep 2019",592152
"Neighborhood 2",2602,1,1,"Sep 2019",775353
"Neighborhood 1",1791,1,0,"Sep 2019",435802
"Neighborhood 1",1479,1,0,"Sep 2019",266571
"Neighborhood 1",1770,1,0,"Sep 2019",484495
"Neighborhood 1",1340,1,0,"Sep 2019",367171
"Neighborhood 1",1703,1,0,"Sep 2019",630880
"Neighborhood 1",1670,1,0,"Sep 2019",498812
"Neighborhood 2",2470,2,0,"Sep 2019",787105
"Neighborhood 1",1607,1,0,"Sep 2019",479330
"Neighborhood 1",1315,1,0,"Sep 2019",647063
"Neighborhood 1",1621,2,0,"Sep 2019",689032
"Neighborhood 1",1878,1,0,"Sep 2019",389661
"Neighborhood 2",2255,2,0,"Sep 2019",487942
"Neighborhood 1",1659,1,0,"Sep 2019",633499
"Neighborhood 1",1931,2,0,"Sep 2019",613595
"Neighborhood 1",1578,3,0,"Sep 2019",355297
"Neighborhood 1",1449,1,0,"Sep 2019",324617
"Neighborhood 1",1668,1,0,"Sep 2019",255642
"Neighborhood 1",1660,1,0,"Sep 2019",531792
"Neighborhood 2",2216,2,0,"Sep 2019",697456
"Neighborhood 1",1882,2,0,"Sep 2019",570972
"Neighborhood 2",2349,2,0,"Sep 2019",695726
"Neighborhood 1",1872,1,0,"Sep 2019",472907
"Neighborhood 1",1846,1,0,"Sep 2019",414923
"Neighborhood 1",1642,1,0,"Sep 2019",231329
"Neighborhood 2",2238,3,1,"Sep 2019",733183
"Neighborhood 2",2381,2,0,"Sep 2019",827164
"Neighborhood 1",2179,1,0,"Sep 2019",525215
"Neighborhood 2",2232,2,0,"Sep 2019",587323
"Neighborhood 2",2758,2,0,"Sep 2019",526514
"Neighborhood 1",1703,3,0,"Sep 2019",545119
"Neighborhood 2",2580,2,0,"Sep 2019",633542
"Neighborhood 1",1512,3,0,"Sep 2019",488030
"Neighborhood 2",2222,2,0,"Sep 2019",784993
"Neighborhood 2",2508,2,0,"Sep 2019",622111
"Neighborhood 1",1751,1,0,"Sep 2019",413215
"Neighborhood 2",2360,2,1,"Sep 2019",772049
"Neighborhood 2",2327,2,1,"Sep 2019",699734
"Neighborhood 2",2601,2,1,"Sep 2019",618057
"Neighborhood 1",2146,1,0,"Sep 2019",662694
"Neighborhood 1",1701,1,0,"Sep 2019",502096
"Neighborhood 2",2368,2,0,"Sep 2019",813526
"Neighborhood 2",2434,2,0,"Sep 2019",765566
"Neighborhood 1",1524,1,0,"Sep 2019",548587
"Neighborhood 1",1758,1,0,"Sep 2019",497846
"Neighborhood 2",2154,2,0,"Sep 2019",612354
"Neighborhood 2",2738,3,0,"Sep 2019",621352
"Neighborhood 1",1555,3,0,"Sep 2019",463339
"Neighborhood 1",1391,1,0,"Sep 2019",592700
"Neighborhood 2",2290,2,1,"Sep 2019",694108
"Neighborhood 1",1468,1,0,"Sep 2019",729805
"Neighborhood 2",2283,2,1,"Sep 2019",754480
"Neighborhood 1",1982,2,0,"Sep 2019",549406
"Neighborhood 1",1966,3,0,"Sep 2019",455075
"Neighborhood 1",1441,2,1,"Sep 2019",340886
"Neighborhood 1",1713,2,1,"Sep 2019",696902
"Neighborhood 2",2365,1,0,"Sep 2019",686434
"Neighborhood 2",2481,2,1,"Sep 2019",619733
"Neighborhood 1",1864,1,0,"Sep 2019",437090
"Neighborhood 2",2522,2,0,"Sep 2019",720260
"Neighborhood 1",1600,1,0,"Sep 2019",478944
"Neighborhood 1",1503,1,0,"Sep 2019",635077
"Neighborhood 2",2722,2,0,"Sep 2019",686122
"Neighborhood 1",1803,1,0,"Sep 2019",311330
"Neighborhood 1",1506,1,0,"Sep 2019",504872
"Neighborhood 1",1490,1,1,"Sep 2019",693267
"Neighborhood 2",2484,4,0,"Sep 2019",774308
"Neighborhood 1",1818,1,0,"Sep 2019",558205
"Neighborhood 2",2527,1,1,"Sep 2019",785274
"Neighborhood 2",2313,2,0,"Sep 2019",606347
"Neighborhood 2",2368,2,0,"Sep 2019",589270
"Neighborhood 2",2235,2,0,"Sep 2019",858033
"Neighborhood 1",1898,1,0,"Sep 2019",680548
"Neighborhood 1",1484,1,0,"Sep 2019",248669
"Neighborhood 1",1305,1,0,"Sep 2019",639233
"Neighborhood 1",1616,1,0,"Sep 2019",597655
"Neighborhood 2",2275,4,0,"Sep 2019",480351
"Neighborhood 1",1898,1,0,"Sep 2019",524238
"Neighborhood 2",2009,2,0,"Sep 2019",563193
"Neighborhood 1",1552,1,0,"Sep 2019",337896
"Neighborhood 1",1583,1,0,"Sep 2019",490877
"Neighborhood 1",1603,1,0,"Sep 2019",507819
"Neighborhood 2",2540,3,0,"Sep 2019",519690
"Neighborhood 2",2476,2,0,"Sep 2019",795788
"Neighborhood 1",1743,1,0,"Sep 2019",445534
"Neighborhood 2",2638,2,0,"Sep 2019",575166
"Neighborhood 2",2338,1,0,"Sep 2019",694207
"Neighborhood 1",1852,2,0,"Sep 2019",471883
"Neighborhood 2",2245,2,0,"Sep 2019",885134
"Neighborhood 1",2116,1,0,"Sep 2019",493315
"Neighborhood 2",2678,2,0,"Sep 2019",602133
"Neighborhood 1",1995,2,0,"Sep 2019",545078
"Neighborhood 1",1558,1,0,"Sep 2019",447580
"Neighborhood 1",1647,1,0,"Sep 2019",396837
"Neighborhood 1",1693,1,0,"Sep 2019",435202
"Neighborhood 1",1829,1,0,"Sep 2019",439358
"Neighborhood 1",1770,1,0,"Sep 2019",440845
"Neighborhood 2",2187,2,0,"Sep 2019",679359
"Neighborhood 1",1617,1,0,"Sep 2019",754403
"Neighborhood 1",1786,1,0,"Sep 2019",403164
"Neighborhood 1",1819,1,0,"Sep 2019",569039
"Neighborhood 1",2103,1,0,"Sep 2019",474828
"Neighborhood 2",2272,2,0,"Sep 2019",667813
"Neighborhood 1",1635,1,0,"Sep 2019",619925
"Neighborhood 1",1690,1,0,"Sep 2019",661070
"Neighborhood 2",2561,2,0,"Sep 2019",602361
"Neighborhood 1",1990,1,0,"Sep 2019",645278
"Neighborhood 2",2323,2,1,"Sep 2019",525462
"Neighborhood 1",1934,1,0,"Sep 2019",357194
"Neighborhood 1",2105,1,0,"Sep 2019",422758
"Neighborhood 1",2021,1,0,"Sep 2019",487726
"Neighborhood 1",1583,2,0,"Sep 2019",459305
"Neighborhood 2",2503,1,0,"Sep 2019",656162
"Neighborhood 2",2371,3,0,"Sep 2019",448252
"Neighborhood 2",2170,2,0,"Sep 2019",533408
